ID;Maschine;Datum;Uhrzeit;Drehzahl;Leistungsaufnahme;Vibration;Lautstaerke;Temperatur;FehlerID;Produktionsprogramm;SollMenge;IstMenge;Ausschuss
ABC105253;XL400_01;2018-01-02;19:46:30;100;18.406;-0.044;74.965;100;0000;PP001;2350;2350;18
ABC105254;XL400_01;2018-01-02;19:47:00;100;18.416;0.003;75.029;100;0000;PP001;2350;2350;5
ABC105255;XL400_01;2018-01-02;19:47:30;100;18.604;-0.213;75.057;100;0000;PP001;2350;2350;12
ABC105256;XL400_01;2018-01-02;19:48:00;100;18.439;-0.06;74.991;100;0000;PP001;2350;2350;1
ABC105257;XL400_01;2018-01-02;19:48:30;100;18.653;-0.037;75.033;100;0000;PP001;2350;2350;18
ABC105258;XL400_01;2018-01-02;19:49:00;100;18.616;-0.08;75.028;100;0000;PP001;2350;2350;8
ABC105259;XL400_01;2018-01-02;19:49:30;100;18.603;0.16;74.977;100;0000;PP001;2350;2350;3
ABC105260;XL400_01;2018-01-02;19:50:00;100;18.491;0.028;74.873;100;0000;PP001;2350;2350;18
ABC105261;XL400_01;2018-01-02;19:50:30;100;18.543;-0.023;74.768;100;0000;PP001;2350;2350;3
ABC105262;XL400_01;2018-01-02;19:51:00;100;18.41;-0.048;74.786;100;0000;PP001;2350;2350;7
ABC105263;XL400_01;2018-01-02;19:51:30;100;18.573;0.058;75.092;100;0000;PP001;2350;2350;5
ABC105264;XL400_01;2018-01-02;19:52:00;100;18.51;0.091;75.058;100;0000;PP001;2350;2350;13
ABC105265;XL400_01;2018-01-02;19:52:30;100;18.518;-0.082;75.048;100;0000;PP001;2350;2350;7
ABC105266;XL400_01;2018-01-02;19:53:00;100;18.423;-0.107;75.022;100;0000;PP001;2350;2350;7
ABC105267;XL400_01;2018-01-02;19:53:30;100;18.656;0.009;75.089;100;0000;PP001;2350;2350;15
ABC105268;XL400_01;2018-01-02;19:54:00;100;18.445;0.077;74.964;100;0000;PP001;2350;2350;19
ABC105269;XL400_01;2018-01-02;19:54:30;100;18.635;0.165;74.859;100;0000;PP001;2350;2350;15
ABC105270;XL400_01;2018-01-02;19:55:00;100;18.681;-0.015;74.995;100;0000;PP001;2350;2350;15
ABC105271;XL400_01;2018-01-02;19:55:30;100;18.544;-0.094;75.129;100;0000;PP001;2350;2350;9
ABC105272;XL400_01;2018-01-02;19:56:00;100;18.472;0.204;75.199;100;0000;PP001;2350;2350;15
ABC105273;XL400_01;2018-01-02;19:56:30;100;18.629;0.02;75.097;100;0000;PP001;2350;2350;3
ABC105274;XL400_01;2018-01-02;19:57:00;100;18.56;-0.045;74.889;100;0000;PP001;2350;2350;9
ABC105275;XL400_01;2018-01-02;19:57:30;100;18.571;-0.031;74.949;100;0000;PP001;2350;2350;11
ABC105276;XL400_01;2018-01-02;19:58:00;100;18.44;0.062;75.021;100;0000;PP001;2350;2350;3
ABC105277;XL400_01;2018-01-02;19:58:30;100;18.453;-0.048;75.009;100;0000;PP001;2350;2350;10
ABC105278;XL400_01;2018-01-02;19:59:00;100;18.349;0.085;74.979;100;0000;PP001;2350;2350;9
ABC105279;XL400_01;2018-01-02;19:59:30;100;18.543;0.151;75.192;100;0000;PP001;2350;2350;0
ABC105280;XL400_01;2018-01-02;20:00:00;100;18.447;-0.034;74.934;100;0000;PP001;2350;2350;16
ABC105281;XL400_01;2018-01-02;20:00:30;100;18.597;-0.078;74.773;100;0000;PP001;2350;2350;13
ABC105282;XL400_01;2018-01-02;20:01:00;100;18.478;-0.019;75.0;100;0000;PP001;2350;2350;18
ABC105283;XL400_01;2018-01-02;20:01:30;100;18.448;0.151;75.001;100;0000;PP001;2350;2350;16
ABC105284;XL400_01;2018-01-02;20:02:00;100;18.544;-0.043;74.979;100;0000;PP001;2350;2350;3
ABC105285;XL400_01;2018-01-02;20:02:30;100;18.509;0.052;74.84;100;0000;PP001;2350;2350;14
ABC105286;XL400_01;2018-01-02;20:03:00;100;18.475;-0.012;75.036;100;0000;PP001;2350;2350;11
ABC105287;XL400_01;2018-01-02;20:03:30;100;18.641;-0.188;75.016;100;0000;PP001;2350;2350;3
ABC105288;XL400_01;2018-01-02;20:04:00;100;18.422;-0.051;75.196;100;0000;PP001;2350;2350;4
ABC105289;XL400_01;2018-01-02;20:04:30;100;18.534;0.05;74.857;100;0000;PP001;2350;2350;18
ABC105290;XL400_01;2018-01-02;20:05:00;100;18.542;-0.069;75.031;100;0000;PP001;2350;2350;11
ABC105291;XL400_01;2018-01-02;20:05:30;100;18.434;-0.061;74.921;100;0000;PP001;2350;2350;11
ABC105292;XL400_01;2018-01-02;20:06:00;100;18.498;0.059;74.867;100;0000;PP001;2350;2350;18
ABC105293;XL400_01;2018-01-02;20:06:30;100;18.693;0.057;75.118;100;0000;PP001;2350;2350;14
ABC105294;XL400_01;2018-01-02;20:07:00;100;18.49;0.007;74.93;100;0000;PP001;2350;2350;10
ABC105295;XL400_01;2018-01-02;20:07:30;100;18.393;-0.158;74.924;100;0000;PP001;2350;2350;14
ABC105296;XL400_01;2018-01-02;20:08:00;100;18.506;0.004;75.121;100;0000;PP001;2350;2350;15
ABC105297;XL400_01;2018-01-02;20:08:30;100;18.326;0.077;75.019;100;0000;PP001;2350;2350;14
ABC105298;XL400_01;2018-01-02;20:09:00;100;18.528;0.07;75.122;100;0000;PP001;2350;2350;13
ABC105299;XL400_01;2018-01-02;20:09:30;100;18.566;0.134;75.059;100;0000;PP001;2350;2350;14
ABC105300;XL400_01;2018-01-02;20:10:00;100;18.518;-0.004;74.984;100;0000;PP001;2350;2350;8
ABC105301;XL400_01;2018-01-02;20:10:30;100;18.55;0.099;75.044;100;0000;PP001;2350;2350;8
ABC105302;XL400_01;2018-01-02;20:11:00;100;18.342;-0.037;74.929;100;0000;PP001;2350;2350;18
ABC105303;XL400_01;2018-01-02;20:11:30;100;18.589;-0.211;75.299;100;0000;PP001;2350;2350;5
ABC105304;XL400_01;2018-01-02;20:12:00;100;18.551;-0.061;75.076;100;0000;PP001;2350;2350;17
ABC105305;XL400_01;2018-01-02;20:12:30;100;18.514;0.061;74.976;100;0000;PP001;2350;2350;4
ABC105306;XL400_01;2018-01-02;20:13:00;100;18.693;0.139;74.996;100;0000;PP001;2350;2350;6
ABC105307;XL400_01;2018-01-02;20:13:30;100;18.485;0.043;75.022;100;0000;PP001;2350;2350;16
ABC105308;XL400_01;2018-01-02;20:14:00;100;18.628;0.135;74.851;100;0000;PP001;2350;2350;18
ABC105309;XL400_01;2018-01-02;20:14:30;100;18.455;0.111;74.863;100;0000;PP001;2350;2350;6
ABC105310;XL400_01;2018-01-02;20:15:00;100;18.456;0.061;75.095;100;0000;PP001;2350;2350;18
ABC105311;XL400_01;2018-01-02;20:15:30;100;18.556;0.094;74.92;100;0000;PP001;2350;2350;3
ABC105312;XL400_01;2018-01-02;20:16:00;100;18.297;-0.031;74.851;100;0000;PP001;2350;2350;2
ABC105313;XL400_01;2018-01-02;20:16:30;100;18.553;0.085;75.208;100;0000;PP001;2350;2350;3
ABC105314;XL400_01;2018-01-02;20:17:00;100;18.418;0.077;75.12;100;0000;PP001;2350;2350;3
ABC105315;XL400_01;2018-01-02;20:17:30;100;18.689;-0.014;75.015;100;0000;PP001;2350;2350;1
ABC105316;XL400_01;2018-01-02;20:18:00;100;18.26;0.037;75.018;100;0000;PP001;2350;2350;2
ABC105317;XL400_01;2018-01-02;20:18:30;100;18.643;0.104;74.978;100;0000;PP001;2350;2350;11
ABC105318;XL400_01;2018-01-02;20:19:00;100;18.594;0.17;75.009;100;0000;PP001;2350;2350;18
ABC105319;XL400_01;2018-01-02;20:19:30;100;18.573;0.107;75.085;100;0000;PP001;2350;2350;1
ABC105320;XL400_01;2018-01-02;20:20:00;100;18.504;-0.071;75.065;100;0000;PP001;2350;2350;7
ABC105321;XL400_01;2018-01-02;20:20:30;100;18.595;-0.114;74.971;100;0000;PP001;2350;2350;12
ABC105322;XL400_01;2018-01-02;20:21:00;100;18.281;-0.032;74.833;100;0000;PP001;2350;2350;13
ABC105323;XL400_01;2018-01-02;20:21:30;100;18.473;0.065;74.897;100;0000;PP001;2350;2350;1
ABC105324;XL400_01;2018-01-02;20:22:00;100;18.512;-0.102;74.923;100;0000;PP001;2350;2350;4
ABC105325;XL400_01;2018-01-02;20:22:30;100;18.655;-0.109;74.91;100;0000;PP001;2350;2350;16
ABC105326;XL400_01;2018-01-02;20:23:00;100;18.47;0.022;74.738;100;0000;PP001;2350;2350;11
ABC105327;XL400_01;2018-01-02;20:23:30;100;18.623;0.111;75.137;100;0000;PP001;2350;2350;9
ABC105328;XL400_01;2018-01-02;20:24:00;100;18.557;-0.092;74.996;100;0000;PP001;2350;2350;16
ABC105329;XL400_01;2018-01-02;20:24:30;100;18.589;0.032;74.926;100;0000;PP001;2350;2350;7
ABC105330;XL400_01;2018-01-02;20:25:00;100;18.424;-0.129;75.204;100;0000;PP001;2350;2350;9
ABC105331;XL400_01;2018-01-02;20:25:30;100;18.423;-0.1;75.165;100;0000;PP001;2350;2350;16
ABC105332;XL400_01;2018-01-02;20:26:00;100;18.247;0.143;75.095;100;0000;PP001;2350;2350;1
ABC105333;XL400_01;2018-01-02;20:26:30;100;18.511;-0.158;75.109;100;0000;PP001;2350;2350;4
ABC105334;XL400_01;2018-01-02;20:27:00;100;18.493;0.046;75.071;100;0000;PP001;2350;2350;5
ABC105335;XL400_01;2018-01-02;20:27:30;100;18.538;0.053;74.979;100;0000;PP001;2350;2350;8
ABC105336;XL400_01;2018-01-02;20:28:00;100;18.654;-0.063;74.965;100;0000;PP001;2350;2350;0
ABC105337;XL400_01;2018-01-02;20:28:30;100;18.574;-0.261;74.959;100;0000;PP001;2350;2350;12
ABC105338;XL400_01;2018-01-02;20:29:00;100;18.443;0.019;75.059;100;0000;PP001;2350;2350;4
ABC105339;XL400_01;2018-01-02;20:29:30;100;18.584;-0.219;75.065;100;0000;PP001;2350;2350;5
ABC105340;XL400_01;2018-01-02;20:30:00;100;18.389;-0.022;75.011;100;0000;PP001;2350;2350;3
ABC105341;XL400_01;2018-01-02;20:30:30;100;18.474;-0.114;74.973;100;0000;PP001;2350;2350;18
ABC105342;XL400_01;2018-01-02;20:31:00;100;18.432;-0.121;75.03;100;0000;PP001;2350;2350;11
ABC105343;XL400_01;2018-01-02;20:31:30;100;18.355;0.098;75.208;100;0000;PP001;2350;2350;15
ABC105344;XL400_01;2018-01-02;20:32:00;100;18.4;-0.054;74.951;100;0000;PP001;2350;2350;8
ABC105345;XL400_01;2018-01-02;20:32:30;100;18.71;0.093;75.017;100;0000;PP001;2350;2350;0
ABC105346;XL400_01;2018-01-02;20:33:00;100;18.487;-0.107;74.849;100;0000;PP001;2350;2350;13
ABC105347;XL400_01;2018-01-02;20:33:30;100;18.422;0.154;74.882;100;0000;PP001;2350;2350;13
ABC105348;XL400_01;2018-01-02;20:34:00;100;18.418;0.007;75.043;100;0000;PP001;2350;2350;11
ABC105349;XL400_01;2018-01-02;20:34:30;100;18.564;-0.029;75.01;100;0000;PP001;2350;2350;10
ABC105350;XL400_01;2018-01-02;20:35:00;100;18.517;-0.035;74.916;100;0000;PP001;2350;2350;17
ABC105351;XL400_01;2018-01-02;20:35:30;100;18.474;-0.195;74.991;100;0000;PP001;2350;2350;19
ABC105352;XL400_01;2018-01-02;20:36:00;100;18.441;0.143;74.832;100;0000;PP001;2350;2350;16
ABC105353;XL400_01;2018-01-02;20:36:30;100;18.303;0.05;75.147;100;0000;PP001;2350;2350;14
ABC105354;XL400_01;2018-01-02;20:37:00;100;18.299;0.079;75.026;100;0000;PP001;2350;2350;5
ABC105355;XL400_01;2018-01-02;20:37:30;100;18.532;-0.128;74.911;100;0000;PP001;2350;2350;17
ABC105356;XL400_01;2018-01-02;20:38:00;100;18.503;-0.144;75.097;100;0000;PP001;2350;2350;1
ABC105357;XL400_01;2018-01-02;20:38:30;100;18.639;0.139;75.174;100;0000;PP001;2350;2350;14
ABC105358;XL400_01;2018-01-02;20:39:00;100;18.631;0.106;75.117;100;0000;PP001;2350;2350;7
ABC105359;XL400_01;2018-01-02;20:39:30;100;18.475;-0.141;74.935;100;0000;PP001;2350;2350;14
ABC105360;XL400_01;2018-01-02;20:40:00;100;18.448;0.071;74.967;100;0000;PP001;2350;2350;0
ABC105361;XL400_01;2018-01-02;20:40:30;100;18.366;-0.095;74.895;100;0000;PP001;2350;2350;12
ABC105362;XL400_01;2018-01-02;20:41:00;100;18.385;0.104;74.937;100;0000;PP001;2350;2350;8
ABC105363;XL400_01;2018-01-02;20:41:30;100;18.53;-0.004;74.943;100;0000;PP001;2350;2350;9
ABC105364;XL400_01;2018-01-02;20:42:00;100;18.596;0.07;74.928;100;0000;PP001;2350;2350;11
ABC105365;XL400_01;2018-01-02;20:42:30;100;18.533;-0.077;74.803;100;0000;PP001;2350;2350;0
ABC105366;XL400_01;2018-01-02;20:43:00;100;18.37;-0.085;74.968;100;0000;PP001;2350;2350;9
ABC105367;XL400_01;2018-01-02;20:43:30;100;18.584;-0.201;75.053;100;0000;PP001;2350;2350;7
ABC105368;XL400_01;2018-01-02;20:44:00;100;18.488;0.001;74.958;100;0000;PP001;2350;2350;2
ABC105369;XL400_01;2018-01-02;20:44:30;100;18.76;-0.274;75.17;100;0000;PP001;2350;2350;18
ABC105370;XL400_01;2018-01-02;20:45:00;100;18.496;-0.066;74.883;100;0000;PP001;2350;2350;9
ABC105371;XL400_01;2018-01-02;20:45:30;100;18.42;0.157;74.832;100;0000;PP001;2350;2350;5
ABC105372;XL400_01;2018-01-02;20:46:00;100;18.4;0.077;74.843;100;0000;PP001;2350;2350;3
ABC105373;XL400_01;2018-01-02;20:46:30;100;18.495;0.004;75.053;100;0000;PP001;2350;2350;18
ABC105374;XL400_01;2018-01-02;20:47:00;100;18.519;-0.091;75.027;100;0000;PP001;2350;2350;8
ABC105375;XL400_01;2018-01-02;20:47:30;100;18.541;-0.023;74.943;100;0000;PP001;2350;2350;15
ABC105376;XL400_01;2018-01-02;20:48:00;100;18.648;0.092;75.086;100;0000;PP001;2350;2350;11
ABC105377;XL400_01;2018-01-02;20:48:30;100;18.688;0.081;74.981;100;0000;PP001;2350;2350;9
ABC105378;XL400_01;2018-01-02;20:49:00;100;18.426;-0.047;74.832;100;0000;PP001;2350;2350;8
ABC105379;XL400_01;2018-01-02;20:49:30;100;18.338;-0.08;75.086;100;0000;PP001;2350;2350;16
ABC105380;XL400_01;2018-01-02;20:50:00;100;18.461;-0.014;75.103;100;0000;PP001;2350;2350;18
ABC105381;XL400_01;2018-01-02;20:50:30;100;18.421;0.099;75.04;100;0000;PP001;2350;2350;11
ABC105382;XL400_01;2018-01-02;20:51:00;100;18.412;0.003;74.998;100;0000;PP001;2350;2350;17
ABC105383;XL400_01;2018-01-02;20:51:30;100;18.449;-0.145;75.139;100;0000;PP001;2350;2350;12
ABC105384;XL400_01;2018-01-02;20:52:00;100;18.774;-0.189;75.158;100;0000;PP001;2350;2350;4
ABC105385;XL400_01;2018-01-02;20:52:30;100;18.396;0.044;74.879;100;0000;PP001;2350;2350;5
ABC105386;XL400_01;2018-01-02;20:53:00;100;18.544;-0.002;75.038;100;0000;PP001;2350;2350;6
ABC105387;XL400_01;2018-01-02;20:53:30;100;18.541;-0.053;75.064;100;0000;PP001;2350;2350;13
ABC105388;XL400_01;2018-01-02;20:54:00;100;18.448;0.037;75.015;100;0000;PP001;2350;2350;19
ABC105389;XL400_01;2018-01-02;20:54:30;100;18.415;0.003;75.044;100;0000;PP001;2350;2350;19
ABC105390;XL400_01;2018-01-02;20:55:00;100;18.471;0.04;74.855;100;0000;PP001;2350;2350;7
ABC105391;XL400_01;2018-01-02;20:55:30;100;18.488;-0.028;75.186;100;0000;PP001;2350;2350;19
ABC105392;XL400_01;2018-01-02;20:56:00;100;18.563;0.101;74.962;100;0000;PP001;2350;2350;18
ABC105393;XL400_01;2018-01-02;20:56:30;100;18.357;-0.142;75.107;100;0000;PP001;2350;2350;4
ABC105394;XL400_01;2018-01-02;20:57:00;100;18.416;-0.1;74.904;100;0000;PP001;2350;2350;5
ABC105395;XL400_01;2018-01-02;20:57:30;100;18.498;-0.003;75.062;100;0000;PP001;2350;2350;3
ABC105396;XL400_01;2018-01-02;20:58:00;100;18.565;0.218;74.861;100;0000;PP001;2350;2350;17
ABC105397;XL400_01;2018-01-02;20:58:30;100;18.429;-0.014;75.001;100;0000;PP001;2350;2350;18
ABC105398;XL400_01;2018-01-02;20:59:00;100;18.567;0.149;75.033;100;0000;PP001;2350;2350;9
ABC105399;XL400_01;2018-01-02;20:59:30;100;18.65;0.2;75.135;100;0000;PP001;2350;2350;17
ABC105400;XL400_01;2018-01-02;21:00:00;100;18.488;0.227;75.162;100;0000;PP001;2350;2350;11
ABC105401;XL400_01;2018-01-02;21:00:30;100;18.493;0.03;74.692;100;0000;PP001;2350;2350;7
ABC105402;XL400_01;2018-01-02;21:01:00;100;18.532;-0.08;75.039;100;0000;PP001;2350;2350;7
ABC105403;XL400_01;2018-01-02;21:01:30;100;18.484;-0.015;75.034;100;0000;PP001;2350;2350;10
ABC105404;XL400_01;2018-01-02;21:02:00;100;18.411;-0.092;74.993;100;0000;PP001;2350;2350;10
ABC105405;XL400_01;2018-01-02;21:02:30;100;18.519;0.064;75.009;100;0000;PP001;2350;2350;6
ABC105406;XL400_01;2018-01-02;21:03:00;100;18.475;0.189;74.93;100;0000;PP001;2350;2350;4
ABC105407;XL400_01;2018-01-02;21:03:30;100;18.524;-0.063;74.897;100;0000;PP001;2350;2350;9
ABC105408;XL400_01;2018-01-02;21:04:00;100;18.477;-0.024;74.969;100;0000;PP001;2350;2350;12
ABC105409;XL400_01;2018-01-02;21:04:30;100;18.526;-0.013;75.061;100;0000;PP001;2350;2350;13
ABC105410;XL400_01;2018-01-02;21:05:00;100;18.529;-0.021;75.017;100;0000;PP001;2350;2350;6
ABC105411;XL400_01;2018-01-02;21:05:30;100;18.644;-0.057;74.985;100;0000;PP001;2350;2350;17
ABC105412;XL400_01;2018-01-02;21:06:00;100;18.616;-0.069;75.25;100;0000;PP001;2350;2350;1
ABC105413;XL400_01;2018-01-02;21:06:30;100;18.606;0.047;74.976;100;0000;PP001;2350;2350;1
ABC105414;XL400_01;2018-01-02;21:07:00;100;18.464;-0.069;75.017;100;0000;PP001;2350;2350;2
ABC105415;XL400_01;2018-01-02;21:07:30;100;18.503;-0.076;74.943;100;0000;PP001;2350;2350;6
ABC105416;XL400_01;2018-01-02;21:08:00;100;18.521;0.038;74.905;100;0000;PP001;2350;2350;13
ABC105417;XL400_01;2018-01-02;21:08:30;100;18.533;0.127;74.959;100;0000;PP001;2350;2350;6
ABC105418;XL400_01;2018-01-02;21:09:00;100;18.439;-0.061;75.087;100;0000;PP001;2350;2350;2
ABC105419;XL400_01;2018-01-02;21:09:30;100;18.44;0.075;74.97;100;0000;PP001;2350;2350;2
ABC105420;XL400_01;2018-01-02;21:10:00;100;18.509;-0.123;74.814;100;0000;PP001;2350;2350;19
ABC105421;XL400_01;2018-01-02;21:10:30;100;18.481;-0.078;75.036;100;0000;PP001;2350;2350;15
ABC105422;XL400_01;2018-01-02;21:11:00;100;18.548;-0.022;75.082;100;0000;PP001;2350;2350;10
ABC105423;XL400_01;2018-01-02;21:11:30;100;18.561;-0.063;74.962;100;0000;PP001;2350;2350;13
ABC105424;XL400_01;2018-01-02;21:12:00;100;18.541;0.219;75.05;100;0000;PP001;2350;2350;6
ABC105425;XL400_01;2018-01-02;21:12:30;100;18.595;0.167;74.937;100;0000;PP001;2350;2350;14
ABC105426;XL400_01;2018-01-02;21:13:00;100;18.514;0.055;75.098;100;0000;PP001;2350;2350;2
ABC105427;XL400_01;2018-01-02;21:13:30;100;18.307;-0.004;74.857;100;0000;PP001;2350;2350;14
ABC105428;XL400_01;2018-01-02;21:14:00;100;18.237;0.121;75.078;100;0000;PP001;2350;2350;4
ABC105429;XL400_01;2018-01-02;21:14:30;100;18.487;-0.069;74.997;100;0000;PP001;2350;2350;3
ABC105430;XL400_01;2018-01-02;21:15:00;100;18.429;-0.004;75.134;100;0000;PP001;2350;2350;18
ABC105431;XL400_01;2018-01-02;21:15:30;100;18.503;-0.192;74.922;100;0000;PP001;2350;2350;16
ABC105432;XL400_01;2018-01-02;21:16:00;100;18.395;0.063;74.938;100;0000;PP001;2350;2350;17
ABC105433;XL400_01;2018-01-02;21:16:30;100;18.489;0.033;74.944;100;0000;PP001;2350;2350;14
ABC105434;XL400_01;2018-01-02;21:17:00;100;18.567;0.095;75.051;100;0000;PP001;2350;2350;16
ABC105435;XL400_01;2018-01-02;21:17:30;100;18.288;-0.071;75.057;100;0000;PP001;2350;2350;9
ABC105436;XL400_01;2018-01-02;21:18:00;100;18.454;0.015;75.11;100;0000;PP001;2350;2350;14
ABC105437;XL400_01;2018-01-02;21:18:30;100;18.414;0.074;75.041;100;0000;PP001;2350;2350;10
ABC105438;XL400_01;2018-01-02;21:19:00;100;18.599;0.041;74.84;100;0000;PP001;2350;2350;18
ABC105439;XL400_01;2018-01-02;21:19:30;100;18.625;-0.157;74.923;100;0000;PP001;2350;2350;15
ABC105440;XL400_01;2018-01-02;21:20:00;100;18.41;-0.174;75.107;100;0000;PP001;2350;2350;9
ABC105441;XL400_01;2018-01-02;21:20:30;100;18.539;-0.161;74.743;100;0000;PP001;2350;2350;19
ABC105442;XL400_01;2018-01-02;21:21:00;100;18.544;-0.007;75.02;100;0000;PP001;2350;2350;18
ABC105443;XL400_01;2018-01-02;21:21:30;100;18.505;-0.239;75.012;100;0000;PP001;2350;2350;14
ABC105444;XL400_01;2018-01-02;21:22:00;100;18.702;-0.016;75.001;100;0000;PP001;2350;2350;2
ABC105445;XL400_01;2018-01-02;21:22:30;100;18.389;-0.038;75.119;100;0000;PP001;2350;2350;15
ABC105446;XL400_01;2018-01-02;21:23:00;100;18.62;0.043;74.999;100;0000;PP001;2350;2350;1
ABC105447;XL400_01;2018-01-02;21:23:30;100;18.577;0.126;74.915;100;0000;PP001;2350;2350;19
ABC105448;XL400_01;2018-01-02;21:24:00;100;18.512;0.054;74.898;100;0000;PP001;2350;2350;0
ABC105449;XL400_01;2018-01-02;21:24:30;100;18.475;0.148;74.979;100;0000;PP001;2350;2350;18
ABC105450;XL400_01;2018-01-02;21:25:00;100;18.495;0.056;75.1;100;0000;PP001;2350;2350;19
ABC105451;XL400_01;2018-01-02;21:25:30;100;18.55;0.069;74.996;100;0000;PP001;2350;2350;0
ABC105452;XL400_01;2018-01-02;21:26:00;100;18.572;0.108;74.896;100;0000;PP001;2350;2350;0
ABC105453;XL400_01;2018-01-02;21:26:30;100;18.331;-0.032;75.045;100;0000;PP001;2350;2350;10
ABC105454;XL400_01;2018-01-02;21:27:00;100;18.492;0.079;75.105;100;0000;PP001;2350;2350;8
ABC105455;XL400_01;2018-01-02;21:27:30;100;18.514;0.185;75.124;100;0000;PP001;2350;2350;6
ABC105456;XL400_01;2018-01-02;21:28:00;100;18.443;-0.048;74.989;100;0000;PP001;2350;2350;18
ABC105457;XL400_01;2018-01-02;21:28:30;100;18.399;-0.035;75.123;100;0000;PP001;2350;2350;11
ABC105458;XL400_01;2018-01-02;21:29:00;100;18.629;-0.006;75.111;100;0000;PP001;2350;2350;5
ABC105459;XL400_01;2018-01-02;21:29:30;100;18.609;-0.067;74.91;100;0000;PP001;2350;2350;13
ABC105460;XL400_01;2018-01-02;21:30:00;100;18.597;0.066;75.021;100;0000;PP001;2350;2350;3
ABC105461;XL400_01;2018-01-02;21:30:30;100;18.376;-0.082;74.829;100;0000;PP001;2350;2350;3
ABC105462;XL400_01;2018-01-02;21:31:00;100;18.603;0.026;74.925;100;0000;PP001;2350;2350;19
ABC105463;XL400_01;2018-01-02;21:31:30;100;18.48;0.015;75.029;100;0000;PP001;2350;2350;15
ABC105464;XL400_01;2018-01-02;21:32:00;100;18.438;0.07;74.942;100;0000;PP001;2350;2350;2
ABC105465;XL400_01;2018-01-02;21:32:30;100;18.502;-0.065;74.986;100;0000;PP001;2350;2350;2
ABC105466;XL400_01;2018-01-02;21:33:00;100;18.421;-0.034;74.855;100;0000;PP001;2350;2350;0
ABC105467;XL400_01;2018-01-02;21:33:30;100;18.565;-0.14;74.91;100;0000;PP001;2350;2350;17
ABC105468;XL400_01;2018-01-02;21:34:00;100;18.424;-0.214;74.973;100;0000;PP001;2350;2350;12
ABC105469;XL400_01;2018-01-02;21:34:30;100;18.514;-0.08;74.993;100;0000;PP001;2350;2350;16
ABC105470;XL400_01;2018-01-02;21:35:00;100;18.441;0.013;75.049;100;0000;PP001;2350;2350;10
ABC105471;XL400_01;2018-01-02;21:35:30;100;18.512;0.076;74.96;100;0000;PP001;2350;2350;6
ABC105472;XL400_01;2018-01-02;21:36:00;100;18.432;0.111;75.008;100;0000;PP001;2350;2350;16
ABC105473;XL400_01;2018-01-02;21:36:30;100;18.579;-0.166;74.981;100;0000;PP001;2350;2350;14
ABC105474;XL400_01;2018-01-02;21:37:00;100;18.454;0.121;75.083;100;0000;PP001;2350;2350;8
ABC105475;XL400_01;2018-01-02;21:37:30;100;18.549;-0.195;74.901;100;0000;PP001;2350;2350;6
ABC105476;XL400_01;2018-01-02;21:38:00;100;18.355;0.153;75.051;100;0000;PP001;2350;2350;6
ABC105477;XL400_01;2018-01-02;21:38:30;100;18.477;0.096;74.936;100;0000;PP001;2350;2350;11
ABC105478;XL400_01;2018-01-02;21:39:00;100;18.542;-0.084;75.228;100;0000;PP001;2350;2350;12
ABC105479;XL400_01;2018-01-02;21:39:30;100;18.414;0.015;74.767;100;0000;PP001;2350;2350;15
ABC105480;XL400_01;2018-01-02;21:40:00;100;18.51;-0.164;74.923;100;0000;PP001;2350;2350;12
ABC105481;XL400_01;2018-01-02;21:40:30;100;18.617;-0.039;75.01;100;0000;PP001;2350;2350;3
ABC105482;XL400_01;2018-01-02;21:41:00;100;18.394;0.232;75.025;100;0000;PP001;2350;2350;7
ABC105483;XL400_01;2018-01-02;21:41:30;100;18.33;-0.125;75.049;100;0000;PP001;2350;2350;7
ABC105484;XL400_01;2018-01-02;21:42:00;100;18.43;-0.019;75.232;100;0000;PP001;2350;2350;0
ABC105485;XL400_01;2018-01-02;21:42:30;100;18.421;0.07;75.222;100;0000;PP001;2350;2350;13
ABC105486;XL400_01;2018-01-02;21:43:00;100;18.482;0.077;74.922;100;0000;PP001;2350;2350;9
ABC105487;XL400_01;2018-01-02;21:43:30;100;18.359;0.031;75.063;100;0000;PP001;2350;2350;4
ABC105488;XL400_01;2018-01-02;21:44:00;100;18.403;0.167;74.846;100;0000;PP001;2350;2350;9
ABC105489;XL400_01;2018-01-02;21:44:30;100;18.534;0.19;75.087;100;0000;PP001;2350;2350;19
ABC105490;XL400_01;2018-01-02;21:45:00;100;18.497;-0.28;74.883;100;0000;PP001;2350;2350;19
ABC105491;XL400_01;2018-01-02;21:45:30;100;18.351;-0.06;75.175;100;0000;PP001;2350;2350;10
ABC105492;XL400_01;2018-01-02;21:46:00;100;18.444;-0.074;74.993;100;0000;PP001;2350;2350;6
ABC105493;XL400_01;2018-01-02;21:46:30;100;18.603;0.047;74.858;100;0000;PP001;2350;2350;13
ABC105494;XL400_01;2018-01-02;21:47:00;100;18.376;-0.036;75.005;100;0000;PP001;2350;2350;17
ABC105495;XL400_01;2018-01-02;21:47:30;100;18.493;0.007;74.969;100;0000;PP001;2350;2350;2
ABC105496;XL400_01;2018-01-02;21:48:00;100;18.517;-0.067;74.897;100;0000;PP001;2350;2350;12
ABC105497;XL400_01;2018-01-02;21:48:30;100;18.398;0.07;74.997;100;0000;PP001;2350;2350;2
ABC105498;XL400_01;2018-01-02;21:49:00;100;18.454;0.063;75.085;100;0000;PP001;2350;2350;16
